★ Flip Knife | Stained (Well-Worn),8866,10707,Dmarket,Csgoroll,1648395319511,1649774810494,1841
AWP | Oni Taiji (Factory New),30171,33282,Skinscash,Csgoroll,1649077813510,1649775272686,3111
★ StatTrak™ Karambit | Freehand (Field-Tested),30912,35055,Skinscash,Csgoroll,1649077822416,1649776766373,4143
★ Ursus Knife | Damascus Steel (Field-Tested),8832,9889,Dmarket,Csgoroll,1648886309095,1649777625359,1057
AWP | Asiimov (Battle-Scarred),4752,5456,Skinscash,Csgoroll,1649077812979,1649778270751,704
★ Classic Knife | Boreal Forest (Battle-Scarred),7890,8866,Skinscash,Csgoroll,1648815041962,1649781312410,976
★ M9 Bayonet | Boreal Forest (Field-Tested),18528,20324,Skinwallet,Csgoroll,1647890105506,1649781535339,1796
StatTrak™ AK-47 | Aquamarine Revenge (Minimal Wear),7459,8457,Skinscash,Csgoroll,1649077814272,1649782933962,998
AWP | Hyper Beast (Factory New),6768,7911,Skinscash,Csgoroll,1649322613825,1649785926278,1143
★ Karambit | Autotronic (Well-Worn),49745,62539,Dmarket,Csgoroll,1647149217518,1649786687379,12794
M4A1-S | Printstream (Minimal Wear),11197,13504,Skinscash,Csgoroll,1648548613850,1649786911669,2307
★ Bowie Knife | Crimson Web (Field-Tested),13141,15072,Skinscash,Csgoroll,1649077811504,1649788773664,1931
M4A1-S | Icarus Fell (Factory New),27954,33759,Skinscash,Csgoroll,1648725020098,1649788906888,5805
StatTrak™ AK-47 | Legion of Anubis (Factory New),6012,6888,Skinscash,Csgoroll,1649077834244,1649789075160,876
StatTrak™ Galil AR | Shattered (Factory New),4620,4842,Skinscash,Csgoroll,1647677419705,1649790916464,222
★ Skeleton Knife | Forest DDPAT (Minimal Wear),18576,21619,Dmarket,Csgoroll,1648582090870,1649794090969,3043
AK-47 | Neon Rider (Minimal Wear),4449,4979,Skinwallet,Csgoroll,1649445872467,1649794556651,530
★ Gut Knife | Black Laminate (Field-Tested),6667,7570,Skinscash,Csgoroll,1649077816099,1649795019279,903
★ Gut Knife,7168,8048,Skinscash,Csgoroll,1648134615210,1649795814614,880
★ Bowie Knife | Urban Masked (Battle-Scarred),6555,7502,Skinscash,Csgoroll,1647425416054,1649798290007,947
★ Talon Knife | Tiger Tooth (Factory New),42936,49513,Skinscash,Csgoroll,1648725027005,1649799138907,6577
AWP | Asiimov (Battle-Scarred),4752,5456,Skinscash,Csgoroll,1649077815414,1649800283959,704
★ StatTrak™ M9 Bayonet | Autotronic (Minimal Wear),58391,65745,Skinscash,Csgoroll,1648980622660,1649801112158,7354
StatTrak™ AWP | Asiimov (Field-Tested),16176,18891,Dmarket,Csgoroll,1648890809380,1649801291690,2715
★ Hand Wraps | Badlands (Field-Tested),10730,12071,Dmarket,Csgoroll,1648414219386,1649801355955,1341
★ Bowie Knife | Marble Fade (Factory New),18547,21756,Dmarket,Csgoroll,1648927855325,1649801519589,3209
AK-47 | Bloodsport (Field-Tested),4118,4842,Skinscash,Csgoroll,1649077822044,1649802604506,724
★ Talon Knife | Marble Fade (Factory New),58000,68541,Bitskins,Csgoroll,1647734335711,1649803058145,10541
AWP | Asiimov (Battle-Scarred),4752,5456,Skinscash,Csgoroll,1649081411764,1649803132067,704
M4A1-S | Imminent Danger (Battle-Scarred),44430,50877,Skinscash,Csgoroll,1648977016970,1649803961612,6447
★ Butterfly Knife | Rust Coat (Battle-Scarred),42000,45899,Bitskins,Csgoroll,1647886809365,1649805873438,3899
★ Gut Knife | Ultraviolet (Field-Tested),6165,6684,Skinscash,Csgoroll,1648977015530,1649805951105,519
★ Bowie Knife | Urban Masked (Field-Tested),6851,8525,Csdeals,Csgoroll,1648893024643,1649807145786,1674
★ Gut Knife | Safari Mesh (Field-Tested),5512,6820,Skinwallet,Csgoroll,1649337345809,1649808332797,1308
★ Gut Knife | Bright Water (Factory New),8218,8525,Dmarket,Csgoroll,1648524422610,1649808402696,307
★ Gut Knife | Urban Masked (Field-Tested),5454,6343,Skinscash,Csgoroll,1648116617562,1649811470845,889
★ Bayonet | Stained (Minimal Wear),16500,19369,Dmarket,Csgoroll,1648910910249,1649812801672,2869
UMP-45 | Momentum (Factory New),533,652,Skincrib,Skincrib,1649104277783,1649813102564,119
Boston 2018 Attending Legends Autograph Capsule,461,544,Skincrib,Skincrib,1649084837906,1649813208832,83
Dragomir | Sabre Footsoldier,72,97,Skincrib,Skincrib,1649072654554,1649813300797,25
★ StatTrak™ Navaja Knife | Stained (Battle-Scarred),6797,7502,Skinscash,Csgoroll,1646817010818,1649813675176,705
P250 | Inferno (Minimal Wear),63,89,Skincrib,Skincrib,1649055891104,1649813960996,26
AWP | Asiimov (Battle-Scarred),4748,5524,Skinwallet,Csgoroll,1649183569424,1649814309040,776
Desert Eagle | Printstream (Minimal Wear),5556,6274,Skinscash,Csgoroll,1648458630546,1649815378661,718
★ Bayonet | Fade (Factory New),48680,58652,Dmarket,Csgoroll,1648696645460,1649816932461,9972
AWP | Lightning Strike (Factory New),30674,40647,Skinscash,Csgoroll,1648379415061,1649818099846,9973
★ Flip Knife | Freehand (Field-Tested),12718,13708,Dmarket,Csgoroll,1647888722261,1649820433621,990
★ Bayonet | Fade (Factory New),49240,58652,Dmarket,Csgoroll,1648810416068,1649824049718,9412
★ Gut Knife,7212,8048,Skinscash,Csgoroll,1648206617137,1649824862970,836
★ Bowie Knife | Scorched (Minimal Wear),7141,8661,Skinscash,Csgoroll,1649211036930,1649827140979,1520
★ Stiletto Knife | Tiger Tooth (Factory New),23999,26393,Csdeals,Csgoroll,1647914353496,1649827153778,2394
★ Talon Knife | Marble Fade (Factory New),58696,68541,Skinscash,Csgoroll,1647799811059,1649831680684,9845
★ Falchion Knife,9790,10230,Bitskins,Csgoroll,1647850887791,1649832317274,440
★ Butterfly Knife | Damascus Steel (Field-Tested),53860,59334,Dmarket,Csgoroll,1647929647226,1649836057060,5474
AWP | Asiimov (Well-Worn),6312,7025,Skinscash,Csgoroll,1648977029204,1649836387274,713
AWP | Asiimov (Well-Worn),6312,7025,Skinscash,Csgoroll,1648977030626,1649836388790,713
Desert Eagle | Fennec Fox (Battle-Scarred),15000,17118,Csdeals,Csgoroll,1648248192396,1649836734445,2118
StatTrak™ AK-47 | The Empress (Field-Tested),4865,5456,Skinscash,Csgoroll,1649211039213,1649837409036,591
★ StatTrak™ M9 Bayonet | Tiger Tooth (Factory New),47398,57288,Dmarket,Csgoroll,1648452919199,1649837688986,9890
M4A1-S | Printstream (Minimal Wear),11433,13299,Dmarket,Csgoroll,1648557718693,1649837889804,1866
AWP | BOOM (Minimal Wear),5474,6479,Skinscash,Csgoroll,1648977013179,1649838225346,1005
M4A1-S | Golden Coil (Minimal Wear),5211,6002,Skinscash,Csgoroll,1649031015949,1649838922671,791
★ Karambit | Marble Fade (Factory New),81709,96162,Dmarket,Csgoroll,1648491711179,1649839519659,14453
★ Karambit | Crimson Web (Well-Worn),42000,47058,Bitskins,Csgoroll,1649190048754,1649839810794,5058
★ Talon Knife | Forest DDPAT (Well-Worn),13500,14799,Bitskins,Csgoroll,1648578482643,1649839881783,1299
M4A1-S | Player Two (Factory New),7869,8866,Skinscash,Csgoroll,1649211013914,1649840182859,997
★ Shadow Daggers | Marble Fade (Factory New),9927,11730,Dmarket,Csgoroll,1648629790220,1649840582639,1803
★ Karambit | Slaughter (Minimal Wear),52081,57629,Dmarket,Csgoroll,1648906709916,1649841152951,5548
AWP | Containment Breach (Field-Tested),4612,5251,Skinscash,Csgoroll,1648977031117,1649842238794,639
★ Survival Knife | Night Stripe (Field-Tested),8088,9002,Dmarket,Csgoroll,1648461019321,1649843219888,914
★ M9 Bayonet | Autotronic (Battle-Scarred),37316,43307,Dmarket,Csgoroll,1647801938182,1649843800832,5991
★ M9 Bayonet | Autotronic (Field-Tested),44938,52855,Skinscash,Csgoroll,1648908632030,1649843886129,7917
USP-S | Kill Confirmed (Minimal Wear),5865,7025,Skinscash,Csgoroll,1648458633783,1649847457297,1160
Desert Eagle | Fennec Fox (Minimal Wear),20296,22165,Skinscash,Csgoroll,1648941011510,1649847742913,1869
★ Flip Knife | Ultraviolet (Field-Tested),10800,12412,Bitskins,Csgoroll,1648510160003,1649849272652,1612
★ Bayonet | Autotronic (Battle-Scarred),26599,29940,Skinscash,Csgoroll,1649077834412,1649849442738,3341
AWP | Electric Hive (Factory New),4209,4910,Skinwallet,Csgoroll,1649018565309,1649849990618,701
★ Karambit | Scorched (Field-Tested),20811,23734,Skinwallet,Csgoroll,1649183569575,1649850712188,2923
★ Huntsman Knife,13176,14868,Skinscash,Csgoroll,1649211035143,1649851304889,1692
M4A1-S | Player Two (Minimal Wear),4222,4910,Skinscash,Csgoroll,1648637749790,1649851893180,688
AWP | Oni Taiji (Minimal Wear),23690,26734,Skinscash,Csgoroll,1649211026112,1649853183234,3044
★ Talon Knife | Blue Steel (Well-Worn),20003,24006,Dmarket,Csgoroll,1648497110779,1649854067894,4003
AK-47 | Aquamarine Revenge (Factory New),5436,6138,Skinscash,Csgoroll,1649211028467,1649854442825,702
★ Navaja Knife | Rust Coat (Battle-Scarred),4564,5047,Skinscash,Csgoroll,1649077811813,1649854445134,483
★ Ursus Knife | Tiger Tooth (Factory New),20339,22847,Skinwallet,Csgoroll,1647928746791,1649855595068,2508
StatTrak™ USP-S | The Traitor (Factory New),19691,22711,Dmarket,Csgoroll,1648491711172,1649855660993,3020
★ Shadow Daggers | Tiger Tooth (Factory New),9442,10571,Skinscash,Csgoroll,1648545018785,1649855947957,1129
AWP | Containment Breach (Field-Tested),4610,5251,Skinwallet,Csgoroll,1649183569055,1649856474690,641
StatTrak™ M4A1-S | Decimator (Factory New),4630,5251,Skinscash,Csgoroll,1649211037256,1649856723735,621
★ Talon Knife | Slaughter (Minimal Wear),38724,47535,Dmarket,Csgoroll,1648489010619,1649856911836,8811
★ Falchion Knife | Tiger Tooth (Factory New),13500,15618,Skinwallet,Csgoroll,1648673910210,1649858293256,2118
★ Navaja Knife | Marble Fade (Factory New),9698,10980,Csdeals,Csgoroll,1649455420292,1649859934005,1282
M4A1-S | Player Two (Minimal Wear),4379,4910,Skinwallet,Csgoroll,1649018564312,1649860919631,531
M4A1-S | Printstream (Minimal Wear),11653,13299,Skinscash,Csgoroll,1648980623822,1649861851863,1646
AK-47 | Vulcan (Minimal Wear),19204,22779,Skinscash,Csgoroll,1648134618465,1649861950680,3575
★ StatTrak™ Stiletto Knife | Rust Coat (Battle-Scarred),10025,10025,Skinscash,Csgoroll,1649211016560,1649862599790,0
StatTrak™ Glock-18 | Neo-Noir (Minimal Wear),4020,4501,Skinscash,Csgoroll,1649211035500,1649862933038,481
★ StatTrak™ Navaja Knife | Marble Fade (Factory New),10641,12685,Dmarket,Csgoroll,1648388118724,1649865552071,2044
M4A1-S | Printstream (Battle-Scarred),5280,6002,Skinscash,Csgoroll,1648977030329,1649867064785,722
AWP | Graphite (Factory New),12257,14186,Skinscash,Csgoroll,1648458623742,1649869436063,1929
AWP | Asiimov (Field-Tested),8290,9684,Csdeals,Csgoroll,1647800145071,1649869688558,1394
★ Bayonet | Black Laminate (Well-Worn),18289,21415,Dmarket,Csgoroll,1648488111095,1649869697305,3126
★ Shadow Daggers | Slaughter (Factory New),9340,10980,Dmarket,Csgoroll,1648482710452,1649871300476,1640
★ Gut Knife | Bright Water (Field-Tested),6552,7297,Skinscash,Csgoroll,1649077811204,1649872793397,745
★ Classic Knife | Safari Mesh (Well-Worn),7587,8798,Skinscash,Csgoroll,1647421820414,1649872799968,1211
StatTrak™ AK-47 | Fuel Injector (Well-Worn),9796,11799,Dmarket,Csgoroll,1648478119696,1649873974816,2003
StatTrak™ AK-47 | Legion of Anubis (Factory New),6084,6888,Skinscash,Csgoroll,1649211040245,1649874121905,804
★ Shadow Daggers | Forest DDPAT (Factory New),6614,8934,Skincrib,Csgoroll,1647871801090,1649874435746,2320
★ Falchion Knife | Damascus Steel (Field-Tested),9200,10230,Bitskins,Csgoroll,1647879909124,1649874814084,1030
★ Shadow Daggers | Tiger Tooth (Factory New),9442,10571,Skinscash,Csgoroll,1648545024122,1649876097640,1129
★ Paracord Knife | Forest DDPAT (Field-Tested),6901,7707,Skinscash,Csgoroll,1649211038937,1649878263516,806
AWP | BOOM (Field-Tested),4140,4910,Skinscash,Csgoroll,1647983420034,1649878456388,770
Desert Eagle | Cobalt Disruption (Factory New),4801,5183,Skinscash,Csgoroll,1649211038595,1649878829738,382
★ Gut Knife | Tiger Tooth (Factory New),9990,10844,Bitskins,Csgoroll,1647758951367,1649880402392,854
★ Sport Gloves | Pandora's Box (Well-Worn),175000,202895,Bitskins,Csgoroll,1647891523922,1649880495985,27895
★ StatTrak™ Talon Knife | Tiger Tooth (Factory New),44407,52514,Skinscash,Csgoroll,1648725014166,1649880538077,8107
★ StatTrak™ Bayonet | Slaughter (Factory New),38522,44671,Dmarket,Csgoroll,1648452920203,1649883045090,6149
★ M9 Bayonet,41937,49786,Skinscash,Csgoroll,1648113019453,1649883920102,7849
AWP | Oni Taiji (Field-Tested),16481,20119,Skinscash,Csgoroll,1648458623425,1649884142507,3638
AK-47 | Fuel Injector (Battle-Scarred),4169,4910,Skinwallet,Csgoroll,1649183569434,1649884510159,741
★ StatTrak™ Classic Knife | Blue Steel (Field-Tested),9800,11185,Bitskins,Csgoroll,1648596288573,1649884545420,1385
M4A1-S | Atomic Alloy (Factory New),4100,4638,Skinwallet,Csgoroll,1649183569047,1649885590529,538
★ Karambit,49655,55924,Skinscash,Csgoroll,1649211033724,1649886727396,6269
★ Flip Knife | Boreal Forest (Field-Tested),8352,9616,Dmarket,Csgoroll,1648724233984,1649888921237,1264
★ Talon Knife | Marble Fade (Factory New),58161,71269,Dmarket,Csgoroll,1647840686205,1649891310816,13108
AK-47 | Redline (Minimal Wear),4400,4842,Skinwallet,Csgoroll,1649183570570,1649892507816,442
★ Hand Wraps | Overprint (Minimal Wear),40597,45694,Skinscash,Csgoroll,1649211019849,1649893321395,5097
★ Bayonet | Bright Water (Field-Tested),16692,18960,Skinwallet,Csgoroll,1649183570374,1649893521651,2268
★ Falchion Knife | Damascus Steel (Field-Tested),9200,10230,Bitskins,Csgoroll,1647879910796,1649893947033,1030
★ Talon Knife | Rust Coat (Battle-Scarred),19402,22506,Skinscash,Csgoroll,1648026619538,1649894093854,3104
★ Shadow Daggers | Slaughter (Factory New),9340,10980,Dmarket,Csgoroll,1648482710470,1649896675739,1640
★ Gut Knife | Bright Water (Factory New),7710,8593,Skinscash,Csgoroll,1649077831663,1649896993336,883
★ StatTrak™ Falchion Knife | Fade (Factory New),17000,22370,Skinwallet,Csgoroll,1648581730183,1649897659224,5370
★ Flip Knife | Marble Fade (Factory New),28686,33350,Dmarket,Csgoroll,1647810937965,1649898674261,4664
★ StatTrak™ Talon Knife | Tiger Tooth (Factory New),44500,52514,Skinwallet,Csgoroll,1648757136432,1649899014204,8014
★ StatTrak™ Navaja Knife | Tiger Tooth (Factory New),9699,9957,Bitskins,Csgoroll,1648908511730,1649901118189,258
★ Butterfly Knife | Marble Fade (Factory New),131038,156860,Skinscash,Csgoroll,1648815036180,1649902542056,25822
AWP | Oni Taiji (Field-Tested),15962,20119,Skinscash,Csgoroll,1648545024788,1649903841018,4157
★ Gut Knife | Scorched (Minimal Wear),5571,6684,Skinscash,Csgoroll,1648545012169,1649904643082,1113
★ Talon Knife | Ultraviolet (Battle-Scarred),16000,18209,Bitskins,Csgoroll,1648673894409,1649906519174,2209
★ Talon Knife | Damascus Steel (Field-Tested),21643,25166,Bitskins,Csgoroll,1648507764471,1649913810610,3523
AK-47 | Asiimov (Factory New),12640,14663,Skinwallet,Csgoroll,1649183571270,1649914785623,2023
AWP | Containment Breach (Factory New),16112,19437,Dmarket,Csgoroll,1648507911494,1649915970880,3325
★ Stiletto Knife | Tiger Tooth (Factory New),24360,26393,Dmarket,Csgoroll,1647929646718,1649916157908,2033
M4A1-S | Boreal Forest (Minimal Wear),54,62,Skincrib,Skincrib,1649167615599,1649917103160,8
Galil AR | Signal (Minimal Wear),53,62,Skincrib,Skincrib,1649205748895,1649917361894,9
AK-47 | Elite Build (Well-Worn),77,91,Skincrib,Skincrib,1649173302659,1649917704033,14
USP-S | Cyrex (Minimal Wear),158,162,Skincrib,Skincrib,1649072167459,1649917766636,4
StatTrak™ G3SG1 | Scavenger (Field-Tested),61,69,Skincrib,Skincrib,1649176916114,1649917894239,8
★ Flip Knife | Blue Steel (Minimal Wear),10299,12344,Dmarket,Csgoroll,1648528021902,1649917911827,2045
Dragomir | Sabre Footsoldier,84,97,Skincrib,Skincrib,1649176853737,1649917959282,13
Sticker | s1mple (Holo) | Stockholm 2021,75,83,Skincrib,Skincrib,1649180710535,1649917999288,8
★ Paracord Knife,16168,18141,Dmarket,Csgoroll,1648494410890,1649918202782,1973
★ M9 Bayonet | Boreal Forest (Field-Tested),17121,20324,Duelbits,Csgoroll,1648928417527,1649918704678,3203
★ Talon Knife | Ultraviolet (Field-Tested),18576,21756,Dmarket,Csgoroll,1648393518924,1649919155701,3180
AWP | BOOM (Field-Tested),4105,4910,Skinscash,Csgoroll,1648206612318,1649920946954,805
M4A1-S | Printstream (Field-Tested),7126,8593,Skinscash,Csgoroll,1648545011616,1649921084837,1467
StatTrak™ USP-S | Kill Confirmed (Battle-Scarred),7082,7911,Skinscash,Csgoroll,1649243431155,1649921150635,829
AWP | Asiimov (Well-Worn),6200,7025,Csdeals,Csgoroll,1648979732793,1649921311539,825
AK-47 | Bloodsport (Factory New),5328,6002,Skinscash,Csgoroll,1649243426191,1649921363746,674
StatTrak™ AK-47 | Asiimov (Minimal Wear),7381,8389,Skinscash,Csgoroll,1649243430961,1649922034363,1008
Glock-18 | Twilight Galaxy (Factory New),4625,5115,Skinwallet,Csgoroll,1649252697123,1649922094647,490
★ Nomad Knife | Night Stripe (Well-Worn),9639,10707,Dmarket,Csgoroll,1648543317974,1649922168170,1068
★ Karambit | Fade (Factory New),118314,137423,Skinscash,Csgoroll,1648116612871,1649922361094,19109
★ Talon Knife | Damascus Steel (Battle-Scarred),18544,21074,Skinscash,Csgoroll,1649243417912,1649922466574,2530
StatTrak™ M4A1-S | Chantico's Fire (Field-Tested),4201,4706,Skinscash,Csgoroll,1649243429962,1649922921605,505
★ Hand Wraps | CAUTION! (Field-Tested),26282,29599,Skinscash,Csgoroll,1649211027840,1649923207345,3317
★ Bayonet | Marble Fade (Factory New),47999,57629,Csdeals,Csgoroll,1648782221121,1649923476681,9630
M4A1-S | Printstream (Minimal Wear),11765,13299,Skinscash,Csgoroll,1649211026501,1649924150689,1534
AWP | BOOM (Minimal Wear),5474,6479,Skinscash,Csgoroll,1648977016359,1649924252157,1005
★ Flip Knife | Stained (Field-Tested),9373,10844,Skinscash,Csgoroll,1648637741612,1649924890891,1471
★ Falchion Knife | Tiger Tooth (Factory New),13802,15618,Skinwallet,Csgoroll,1648757616968,1649925109822,1816
★ Karambit | Slaughter (Minimal Wear),51133,57629,Skinscash,Csgoroll,1649211032924,1649927099801,6496
★ StatTrak™ Karambit | Marble Fade (Factory New),84629,97867,Dmarket,Csgoroll,1648797815954,1649927292582,13238
★ Navaja Knife | Ultraviolet (Field-Tested),5168,5661,Skinscash,Csgoroll,1647166236723,1649927530658,493
★ Stiletto Knife | Damascus Steel (Factory New),15000,17118,Bitskins,Csgoroll,1648886912059,1649928635973,2118
StatTrak™ Glock-18 | Dragon Tattoo (Minimal Wear),10083,11048,Skinscash,Csgoroll,1649229014287,1649928918297,965
USP-S | Kill Confirmed (Minimal Wear),6061,7025,Skinscash,Csgoroll,1649211033248,1649929534077,964
M4A1-S | Blue Phosphor (Factory New),21563,25029,Skinwallet,Csgoroll,1649445872635,1649929676978,3466
StatTrak™ Desert Eagle | Cobalt Disruption (Factory New),7561,8661,Skinscash,Csgoroll,1649243430723,1649930796951,1100
Desert Eagle | Printstream (Minimal Wear),5556,6274,Skinscash,Csgoroll,1648462216132,1649930876550,718
AWP | Containment Breach (Field-Tested),4680,5251,Skinscash,Csgoroll,1649211034764,1649931539030,571
AWP | Asiimov (Battle-Scarred),4740,5524,Skinscash,Csgoroll,1649211024004,1649931609773,784
★ Ursus Knife | Tiger Tooth (Factory New),20000,22847,Bitskins,Csgoroll,1648381168461,1649932606928,2847
★ Stiletto Knife | Ultraviolet (Well-Worn),9922,11185,Skinscash,Csgoroll,1649243418193,1649932861868,1263
StatTrak™ AWP | Redline (Minimal Wear),9089,10162,Dmarket,Csgoroll,1648799015130,1649932892097,1073
★ Navaja Knife | Rust Coat (Battle-Scarred),4564,5047,Skinscash,Csgoroll,1649077823347,1649933659820,483
★ Gut Knife | Autotronic (Field-Tested),10508,12003,Dmarket,Csgoroll,1648425019106,1649934109185,1495
M4A1-S | Printstream (Battle-Scarred),5311,6002,Skinscash,Csgoroll,1649077819990,1649936428955,691
★ Bowie Knife | Damascus Steel (Minimal Wear),10054,11321,Skinscash,Csgoroll,1649243420457,1649937300041,1267
★ Flip Knife | Lore (Minimal Wear),26052,31031,Dmarket,Csgoroll,1648462820168,1649938157912,4979
★ StatTrak™ Bowie Knife | Marble Fade (Factory New),20573,24893,Dmarket,Csgoroll,1648599190625,1649938706038,4320
AK-47 | Fire Serpent (Battle-Scarred),32168,35123,Skinscash,Csgoroll,1649243422718,1649939839970,2955
USP-S | Kill Confirmed (Minimal Wear),6061,7025,Skinscash,Csgoroll,1649243425492,1649941374467,964
★ Bloodhound Gloves | Guerrilla (Minimal Wear),11813,13435,Skinwallet,Csgoroll,1649250532145,1649941828368,1622
★ Nomad Knife | Safari Mesh (Field-Tested),8402,10707,Dmarket,Csgoroll,1648711632897,1649941886849,2305
Desert Eagle | Fennec Fox (Battle-Scarred),13812,17118,Dmarket,Csgoroll,1648476319609,1649942479180,3306
★ Flip Knife | Blue Steel (Well-Worn),9670,11458,Dmarket,Csgoroll,1648514519117,1649944674218,1788
★ Falchion Knife | Damascus Steel (Minimal Wear),10380,11730,Bitskins,Csgoroll,1648825717392,1649944750627,1350
★ Butterfly Knife | Fade (Factory New),171515,196075,Skinscash,Csgoroll,1648908657210,1649946581822,24560
★ Bayonet | Scorched (Field-Tested),11702,13163,Dmarket,Csgoroll,1649002598299,1649947288840,1461
★ Bayonet | Freehand (Minimal Wear),21927,24484,Skinwallet,Csgoroll,1649250531781,1649947303710,2557
★ Flip Knife | Stained (Field-Tested),9832,10844,Skinscash,Csgoroll,1648977028076,1649950870590,1012
★ Huntsman Knife | Crimson Web (Minimal Wear),18576,22233,Dmarket,Csgoroll,1648591090161,1649951489882,3657
★ Gut Knife | Safari Mesh (Battle-Scarred),5401,6411,Skinscash,Csgoroll,1649243431416,1649952925644,1010
★ Karambit,49655,55924,Skinscash,Csgoroll,1649211039891,1649953586458,6269
★ StatTrak™ Bowie Knife,12000,13708,Bitskins,Csgoroll,1648999811424,1649954090249,1708
AWP | Lightning Strike (Factory New),32500,40647,Csdeals,Csgoroll,1648909272994,1649954176181,8147
★ Talon Knife | Tiger Tooth (Minimal Wear),39858,48081,Dmarket,Csgoroll,1648566718819,1649954438538,8223
★ Falchion Knife | Ultraviolet (Battle-Scarred),6450,7366,Skinscash,Csgoroll,1648116630108,1649955353473,916
AK-47 | Asiimov (Factory New),12600,14663,Skinscash,Csgoroll,1649243428541,1649956446788,2063
★ Gut Knife | Lore (Minimal Wear),13503,15277,Skinscash,Csgoroll,1649077812417,1649956758898,1774
AK-47 | Bloodsport (Minimal Wear),4398,5047,Skinscash,Csgoroll,1648206615335,1649957775383,649
★ Bayonet,35715,40238,Skinscash,Csgoroll,1649211039612,1649958653047,4523
★ Falchion Knife | Rust Coat (Battle-Scarred),6061,6752,Skinscash,Csgoroll,1649211031555,1649958697963,691
★ Shadow Daggers | Damascus Steel (Factory New),7502,8252,Skinscash,Csgoroll,1649211031118,1649958829305,750
★ Talon Knife | Urban Masked (Minimal Wear),19297,22233,Skinscash,Csgoroll,1649077826457,1649960023551,2936
★ Gut Knife,7038,8048,Skinscash,Csgoroll,1648548617199,1649963235143,1010
★ Flip Knife | Autotronic (Minimal Wear),20333,23461,Skinscash,Csgoroll,1648980612564,1649963713466,3128
★ Navaja Knife | Damascus Steel (Field-Tested),5155,5797,Skinscash,Csgoroll,1649211020123,1649964148288,642
★ Navaja Knife | Crimson Web (Minimal Wear),8496,9548,Skinscash,Csgoroll,1649243430233,1649964600954,1052
★ Stiletto Knife | Ultraviolet (Factory New),28775,32736,Bitskins,Csgoroll,1649100393320,1649964804452,3961
★ Karambit | Black Laminate (Minimal Wear),45623,51491,Skinscash,Csgoroll,1649243427113,1649965788418,5868
AWP | Asiimov (Field-Tested),8273,9684,Dmarket,Csgoroll,1647818138848,1649965834417,1411
★ Butterfly Knife | Forest DDPAT (Field-Tested),31321,37169,Dmarket,Csgoroll,1648491710966,1649966588051,5848
★ Shadow Daggers | Slaughter (Factory New),9967,10980,Dmarket,Csgoroll,1648526219515,1649966749968,1013
StatTrak™ AWP | Hyper Beast (Factory New),19119,20869,Skinscash,Csgoroll,1648912212809,1649967872883,1750
★ Navaja Knife | Safari Mesh (Battle-Scarred),4632,5251,Skinscash,Csgoroll,1648203016925,1649968363530,619
★ Karambit | Tiger Tooth (Factory New),60774,69223,Skinwallet,Csgoroll,1649251366163,1649969097711,8449
StatTrak™ AK-47 | Neon Revolution (Factory New),9482,10366,Skinscash,Csgoroll,1649243424921,1649969773368,884
★ Shadow Daggers | Tiger Tooth (Factory New),9494,10571,Dmarket,Csgoroll,1648555018344,1649971170591,1077
★ Survival Knife | Scorched (Field-Tested),6444,7297,Skinscash,Csgoroll,1649322628104,1649971901507,853
StatTrak™ AK-47 | Asiimov (Well-Worn),4980,5456,Skinscash,Csgoroll,1649243414243,1649972057676,476
StatTrak™ AK-47 | Point Disarray (Factory New),7718,8730,Skinscash,Csgoroll,1649229013519,1649972472609,1012
Desert Eagle | Fennec Fox (Field-Tested),16525,18619,Skinscash,Csgoroll,1649211019228,1649973158775,2094
AK-47 | Fuel Injector (Field-Tested),7546,8661,Skinwallet,Csgoroll,1649251365966,1649973399500,1115
★ Ursus Knife | Tiger Tooth (Factory New),20324,22847,Skinwallet,Csgoroll,1648388378447,1649974415558,2523
★ Gut Knife | Fade (Factory New),12663,14390,Skinscash,Csgoroll,1649243429737,1649977757068,1727
★ Falchion Knife | Ultraviolet (Well-Worn),7222,8048,Skinscash,Csgoroll,1648980613557,1649977778619,826
★ Butterfly Knife | Fade (Factory New),172306,196075,Skinscash,Csgoroll,1649211016097,1649978453016,23769
★ Shadow Daggers | Ultraviolet (Well-Worn),6567,7025,Skinwallet,Csgoroll,1646649689897,1649978567410,458
StatTrak™ AWP | Hyper Beast (Field-Tested),5821,6479,Skinscash,Csgoroll,1649243431613,1649978700840,658
★ Falchion Knife | Boreal Forest (Well-Worn),5982,6956,Skinscash,Csgoroll,1648206615555,1649979004876,974
★ Butterfly Knife | Lore (Battle-Scarred),68000,80135,Bitskins,Csgoroll,1648466980658,1649979202252,12135
★ Bayonet | Tiger Tooth (Minimal Wear),32191,38874,Dmarket,Csgoroll,1648477219826,1649981080136,6683
★ Talon Knife | Damascus Steel (Field-Tested),20980,25166,Dmarket,Csgoroll,1648567618693,1649981294428,4186
StatTrak™ AK-47 | Jaguar (Field-Tested),5821,6343,Skinscash,Csgoroll,1649243419926,1649988510115,522
★ Falchion Knife | Slaughter (Minimal Wear),12891,14458,Skinwallet,Csgoroll,1649250531603,1649990867254,1567
★ Stiletto Knife | Damascus Steel (Field-Tested),12051,13367,Skincrib,Csgoroll,1649244114169,1649991714932,1316
★ Navaja Knife | Forest DDPAT (Battle-Scarred),4949,5251,Skinscash,Csgoroll,1648941013600,1649992950677,302
